"combo_id","gamma","fc","tau","chunk_id","sim_global","true_late","n_cov","n_rand","host","cpu_model","p1","reject1","covered1","nint1","width1","inf1","p1c","reject1c","covered1c","nint1c","width1c","inf1c","rt1","p2","reject2","covered2","nint2","width2","inf2","p2c","reject2c","covered2c","nint2c","width2c","inf2c","rt2","p3","reject3","covered3","nint3","width3","inf3","p3c","reject3c","covered3c","nint3c","width3c","inf3c","rt3","hausdorff","flag_diff","hausdorff_cov","flag_diff_cov"
4,0.5,0.5,0,1,1,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.152847152847153,0,1,1,1.46592094641245,0,0.146853146853147,0,1,1,1.41449944507673,0,776.359,0.152847152847153,0,1,1,1.46592094641245,0,0.146853146853147,0,1,1,1.41449944507673,0,19.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,2,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.388611388611389,0,1,1,2.19152146758267,0,0.441558441558442,0,1,1,2.28976141520018,0,776.777,0.388611388611389,0,1,1,2.19152146758267,0,0.441558441558442,0,1,1,2.28976141520018,0,19.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,3,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.297702297702298,0,1,1,2.43656175953386,0,0.266733266733267,0,1,1,2.67863366153016,0,754.117,0.297702297702298,0,1,1,2.43656175953386,0,0.266733266733267,0,1,1,2.67863366153016,0,19.4659999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,4,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.97002997002997,0,1,1,1.83526998702785,0,0.914085914085914,0,1,1,1.90522273628131,0,761.181,0.97002997002997,0,1,1,1.83526998702785,0,0.914085914085914,0,1,1,1.90522273628131,0,19.8969999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,5,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.583416583416583,0,1,1,1.53507316058377,0,0.61038961038961,0,1,1,1.54296839149209,0,767.912,0.583416583416583,0,1,1,1.53507316058377,0,0.61038961038961,0,1,1,1.54296839149209,0,19.4479999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,6,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.792207792207792,0,1,1,1.6736565194488,0,0.659340659340659,0,1,1,1.80710813353271,0,775.024,0.792207792207792,0,1,1,1.6736565194488,0,0.659340659340659,0,1,1,1.80710813353271,0,19.8999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,7,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.103896103896104,0,1,1,1.47377647856513,0,0.125874125874126,0,1,1,1.51320986312544,0,774.752,0.103896103896104,0,1,1,1.47377647856513,0,0.125874125874126,0,1,1,1.51320986312544,0,19.5550000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,8,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.789210789210789,0,1,1,1.38482873858963,0,0.745254745254745,0,1,1,1.36147147708773,0,763.126,0.789210789210789,0,1,1,1.38482873858963,0,0.745254745254745,0,1,1,1.36147147708773,0,19.4889999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,9,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.0669330669330669,0,1,1,2.08605219612796,0,0.0709290709290709,0,1,1,2.03038595221243,0,775.137,0.0669330669330669,0,1,1,2.08605219612796,0,0.0709290709290709,0,1,1,2.03038595221243,0,19.8950000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
4,0.5,0.5,0,1,10,0,2,1000,"r815u15n02.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.271728271728272,0,1,1,1.67750417852942,0,0.16983016983017,0,1,1,1.59508119519977,0,773.459,0.271728271728272,0,1,1,1.67750417852942,0,0.16983016983017,0,1,1,1.59508119519977,0,19.5919999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
