"combo_id","gamma","fc","tau","chunk_id","sim_global","true_late","n_cov","n_rand","host","cpu_model","p1","reject1","covered1","nint1","width1","inf1","p1c","reject1c","covered1c","nint1c","width1c","inf1c","rt1","p2","reject2","covered2","nint2","width2","inf2","p2c","reject2c","covered2c","nint2c","width2c","inf2c","rt2","p3","reject3","covered3","nint3","width3","inf3","p3c","reject3c","covered3c","nint3c","width3c","inf3c","rt3","hausdorff","flag_diff","hausdorff_cov","flag_diff_cov"
3,0,0,1,1,1,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.436563436563437,0,1,1,Inf,1,0.355644355644356,0,1,2,Inf,1,753.799,0.436563436563437,0,1,1,Inf,1,0.355644355644356,0,1,2,Inf,1,19.6310000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,2,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.333666333666334,0,1,1,Inf,1,0.313686313686314,0,1,1,Inf,1,757.436,0.333666333666334,0,1,1,Inf,1,0.313686313686314,0,1,1,Inf,1,19.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,3,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.171828171828172,0,1,1,Inf,1,0.118881118881119,0,1,1,Inf,1,747.445,0.171828171828172,0,1,1,Inf,1,0.118881118881119,0,1,1,Inf,1,19.4780000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,4,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.701298701298701,0,1,1,Inf,1,0.749250749250749,0,1,1,Inf,1,746.102,0.701298701298701,0,1,1,Inf,1,0.749250749250749,0,1,1,Inf,1,19.4450000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,5,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.332667332667333,0,1,1,Inf,1,0.318681318681319,0,1,1,Inf,1,747.807,0.332667332667333,0,1,1,Inf,1,0.318681318681319,0,1,1,Inf,1,19.5100000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,6,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.541458541458541,0,1,1,Inf,1,0.559440559440559,0,1,1,Inf,1,743.173,0.541458541458541,0,1,1,Inf,1,0.559440559440559,0,1,1,Inf,1,19.5749999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,7,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.607392607392607,0,1,1,Inf,1,0.613386613386613,0,1,1,Inf,1,747.593,0.607392607392607,0,1,1,Inf,1,0.613386613386613,0,1,1,Inf,1,19.2860000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,8,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.563436563436563,0,1,1,Inf,1,0.582417582417582,0,1,1,Inf,1,751.172,0.563436563436563,0,1,1,Inf,1,0.582417582417582,0,1,1,Inf,1,19.5680000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,9,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.965034965034965,0,1,1,Inf,1,0.985014985014985,0,1,1,Inf,1,744.660999999999,0.965034965034965,0,1,1,Inf,1,0.985014985014985,0,1,1,Inf,1,19.9260000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,1,10,1,2,1000,"r816u09n04.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.995004995004995,0,1,1,Inf,1,0.972027972027972,0,1,1,Inf,1,750.98,0.995004995004995,0,1,1,Inf,1,0.972027972027972,0,1,1,Inf,1,19.7049999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,2,11,1,2,1000,"r816u09n05.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.314685314685315,0,1,1,6.08250674494399,0,0.363636363636364,0,1,1,6.7660366886019,0,778.64,0.314685314685315,0,1,1,6.08250674494399,0,0.363636363636364,0,1,1,6.7660366886019,0,19.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,0,0,1,2,12,1,2,1000,"r816u09n05.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.903096903096903,0,1,1,Inf,1,0.953046953046953,0,1,1,Inf,1,773.797,0.903096903096903,0,1,1,Inf,1,0.953046953046953,0,1,1,Inf,1,20.0509999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
