"combo_id","gamma","fc","tau","chunk_id","sim_global","true_late","n_cov","n_rand","host","cpu_model","p1","reject1","covered1","nint1","width1","inf1","p1c","reject1c","covered1c","nint1c","width1c","inf1c","rt1","p2","reject2","covered2","nint2","width2","inf2","p2c","reject2c","covered2c","nint2c","width2c","inf2c","rt2","p3","reject3","covered3","nint3","width3","inf3","p3c","reject3c","covered3c","nint3c","width3c","inf3c","rt3","hausdorff","flag_diff","hausdorff_cov","flag_diff_cov"
7,1,1,0,1,1,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.515484515484515,0,1,1,0.729267884627052,0,0.575424575424575,0,1,1,0.722312668939384,0,799.763,0.515484515484515,0,1,1,0.729267884627052,0,0.575424575424575,0,1,1,0.722312668939384,0,19.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,2,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.679320679320679,0,1,1,0.723067775338067,0,0.507492507492508,0,1,1,0.707236149627679,0,790.078,0.679320679320679,0,1,1,0.723067775338067,0,0.507492507492508,0,1,1,0.707236149627679,0,19.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,3,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.768231768231768,0,1,1,0.738916495852182,0,0.751248751248751,0,1,1,0.748823190694273,0,793.132,0.768231768231768,0,1,1,0.738916495852182,0,0.751248751248751,0,1,1,0.748823190694273,0,19.5390000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,4,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.407592407592408,0,1,1,0.718804071804611,0,0.454545454545455,0,1,1,0.750882481738587,0,768.572,0.407592407592408,0,1,1,0.718804071804611,0,0.454545454545455,0,1,1,0.750882481738587,0,19.6399999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,5,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.00799200799200799,1,0,1,0.684230633462357,0,0.00999000999000999,1,0,1,0.699518763451112,0,790.073,0.00799200799200799,1,0,1,0.684230633462357,0,0.00999000999000999,1,0,1,0.699518763451112,0,19.8509999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,6,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.285714285714286,0,1,1,0.701923741702618,0,0.235764235764236,0,1,1,0.716994141614506,0,773.448,0.285714285714286,0,1,1,0.701923741702618,0,0.235764235764236,0,1,1,0.716994141614506,0,19.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,7,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.695304695304695,0,1,1,0.686599063876897,0,0.642357642357642,0,1,1,0.695785436744614,0,761.963000000001,0.695304695304695,0,1,1,0.686599063876897,0,0.642357642357642,0,1,1,0.695785436744614,0,19.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,8,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.253746253746254,0,1,1,0.693958590134904,0,0.314685314685315,0,1,1,0.722030216164761,0,783.462,0.253746253746254,0,1,1,0.693958590134904,0,0.314685314685315,0,1,1,0.722030216164761,0,19.7090000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,9,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.324675324675325,0,1,1,0.702887243874411,0,0.267732267732268,0,1,1,0.695258114214519,0,791.226,0.324675324675325,0,1,1,0.702887243874411,0,0.267732267732268,0,1,1,0.695258114214519,0,19.7390000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
7,1,1,0,1,10,0,2,1000,"r815u29n03.grace.ycrc.yale.edu","Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz",0.520479520479521,0,1,1,0.705823500766438,0,0.531468531468531,0,1,1,0.728536693285829,0,766.043000000001,0.520479520479521,0,1,1,0.705823500766438,0,0.531468531468531,0,1,1,0.728536693285829,0,19.4070000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
